Type,Breed,Color,Sex,Size,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Outcome Type,Intake Condition,Outcome Condition,Age,Color_encoded,Sex_encoded,Intake Condition_encoded,Intake Type_encoded,Breed_encoded,Size_encoded
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A341141,08/17/2016,10/22/2016,66,STRAY,ADOPTION,HEALTHY,HEALTHY,11,24,3,0,5,13,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A353473,06/01/2017,07/14/2017,43,STRAY,ADOPTION,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,16,0,2,1,5,13,3
CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,A308620,07/01/2014,07/15/2014,14,STRAY,ADOPTION,HEALTHY,HEALTHY,9,21,3,0,5,13,0
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,A394288,01/06/2020,01/18/2020,12,STRAY,ADOPTION,HEALTHY,HEALTHY,4,16,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A350261,03/28/2017,03/28/2017,0,STRAY,RETURN TO OWNER,TREATABLE/REHAB,TREATABLE/REHAB,7,0,2,2,5,13,3
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A308853,07/08/2014,08/12/2014,35,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,0,3,0,3,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,A363708,10/26/2017,11/18/2017,23,STRAY,ADOPTION,UNKNOWN,HEALTHY,9,8,3,3,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A358657,12/13/2017,12/13/2017,0,STRAY,RETURN TO OWNER,UNKNOWN,HEALTHY,10,6,2,3,5,13,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,A317559,03/05/2015,03/12/2015,7,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,8,15,3,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A319951,04/08/2015,05/08/2015,30,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,6,3,2,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A313187,10/29/2014,11/25/2014,27,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,6,3,0,3,13,0
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,A322787,06/09/2015,06/26/2015,17,STRAY,ADOPTION,HEALTHY,HEALTHY,8,14,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A381880,12/12/2018,12/26/2018,14,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,0,2,0,3,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A373373,06/04/2018,07/11/2018,37,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,5,1,2,2,5,13,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,A366418,12/23/2017,01/23/2018,31,STRAY,ADOPTION,HEALTHY,HEALTHY,7,21,2,0,5,13,3
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,A309085,07/15/2014,07/22/2014,7,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,9,14,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A375230,08/08/2018,08/10/2018,2,STRAY,ADOPTION,UNKNOWN,PENDING,5,6,3,3,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A389512,07/17/2019,08/20/2019,34,STRAY,ADOPTION,HEALTHY,HEALTHY,7,6,2,0,5,13,3
CAT,DOMESTIC LH,WHITE/BLACK,Spayed,SMALL,A318925,01/12/2017,01/13/2017,1,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,10,26,3,0,5,8,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,A348043,02/07/2017,03/07/2017,28,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,20,8,3,1,3,13,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,A349828,03/22/2017,04/08/2017,17,STRAY,ADOPTION,HEALTHY,HEALTHY,13,15,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A308323,06/25/2014,08/06/2014,42,STRAY,ADOPTION,HEALTHY,HEALTHY,9,8,2,0,5,13,0
CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,A415137,01/24/2023,01/26/2023,2,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,4,1,3,3,5,8,3
CAT,DOMESTIC SH,LYNX PT,Spayed,SMALL,A389073,06/27/2019,07/16/2019,19,STRAY,ADOPTION,HEALTHY,HEALTHY,5,18,3,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A307806,06/10/2014,06/14/2014,4,STRAY,ADOPTION,HEALTHY,HEALTHY,9,6,3,0,5,13,0
CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,A337155,05/18/2016,08/11/2016,85,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,21,3,2,5,13,0
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,A314492,12/02/2014,12/31/2014,29,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,9,16,3,2,3,13,0
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,A374358,06/29/2018,07/19/2018,20,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,HEALTHY,6,15,2,1,3,13,3
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,A389975,07/27/2019,08/23/2019,27,STRAY,ADOPTION,HEALTHY,HEALTHY,4,14,2,0,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A406591,09/03/2021,09/25/2021,22,STRAY,ADOPTION,HEALTHY,HEALTHY,2,1,3,0,5,13,0
CAT,DOMESTIC MH,BLACK,Female,SMALL,A393907,11/23/2019,12/04/2019,11,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,7,0,0,3,5,11,3
CAT,DOMESTIC SH,LYNX PT,Neutered,LARGE,A391298,09/11/2019,10/04/2019,23,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,12,18,2,2,5,13,1
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,A311866,09/20/2014,11/01/2014,42,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,21,2,2,5,13,0
CAT,DOMESTIC LH,WHITE/BLACK,Spayed,SMALL,A326035,08/14/2015,09/23/2015,40,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,13,26,3,0,3,8,3
CAT,SIAMESE/MIX,LYNX PT,Spayed,KITTN,A325038,08/10/2015,08/29/2015,19,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,18,3,2,5,34,0
CAT,SIAMESE/MIX,WHITE/GRAY,Neutered,KITTN,A322485,05/28/2015,07/25/2015,58,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,8,28,2,0,3,34,0
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,A346985,01/07/2017,01/14/2017,7,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,7,21,2,0,3,13,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,SMALL,A315309,12/27/2014,01/07/2015,11,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,9,16,3,0,5,13,3
CAT,SIAMESE,LYNX PT,Neutered,SMALL,A318351,03/20/2015,03/27/2015,7,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,12,18,2,0,3,31,3
CAT,DOMESTIC SH,WHITE,Neutered,SMALL,A362429,10/09/2017,11/05/2017,27,STRAY,RETURN TO OWNER,UNKNOWN,HEALTHY,14,25,2,3,5,13,3
CAT,HIMALAYAN,SEAL PT,Male,SMALL,A347284,01/19/2017,01/31/2017,12,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,10,23,1,0,5,18,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,A404900,05/20/2021,05/28/2021,8,OWNER SURRENDER,ADOPTION,UNKNOWN,HEALTHY,2,17,2,3,3,13,0
CAT,SIAMESE,LYNX PT,Neutered,SMALL,A402122,01/27/2021,02/11/2021,15,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,-1,18,2,3,5,31,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A383869,01/19/2019,01/31/2019,12,STRAY,ADOPTION,HEALTHY,HEALTHY,5,0,2,0,5,13,0
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,A405412,06/16/2021,06/22/2021,6,STRAY,ADOPTION,HEALTHY,HEALTHY,2,16,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A354171,06/21/2017,06/30/2017,9,STRAY,ADOPTION,HEALTHY,HEALTHY,6,0,3,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A336970,05/11/2016,05/28/2016,17,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,9,6,3,2,3,13,3
CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,SMALL,A312789,10/16/2014,12/23/2014,68,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,15,5,3,0,3,13,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A312642,10/10/2014,10/14/2014,4,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,9,0,2,0,5,13,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,A307527,06/03/2014,06/06/2014,3,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,21,2,0,3,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A389582,07/20/2019,07/31/2019,11,TRANSFER,ADOPTION,HEALTHY,HEALTHY,4,0,2,0,6,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,A332278,01/21/2016,02/06/2016,16,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,8,3,2,5,13,3
CAT,SIAMESE,FLAME PT,Neutered,KITTN,A322813,06/10/2015,07/02/2015,22,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,8,13,2,0,3,31,0
CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,A338727,06/24/2016,06/30/2016,6,STRAY,RETURN TO OWNER,HEALTHY,TREATABLE/MANAGEABLE,-1,15,3,0,5,13,3
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,A320998,04/22/2015,04/24/2015,2,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,11,14,2,0,3,13,3
CAT,DOMESTIC SH,BLACK,Neutered,MED,A319435,03/26/2015,06/30/2015,96,STRAY,ADOPTION,HEALTHY,HEALTHY,9,0,2,0,5,13,2
CAT,DOMESTIC MH,GRAY/WHITE,Spayed,SMALL,A400880,10/09/2020,10/16/2020,7,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,5,17,3,3,5,11,3
CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,SMALL,A339514,07/12/2016,07/16/2016,4,STRAY,ADOPTION,HEALTHY,HEALTHY,7,27,2,0,5,13,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A308789,07/05/2014,07/05/2014,0,OWNER SURRENDER,RETURN TO OWNER,HEALTHY,HEALTHY,-1,24,3,0,3,13,3
CAT,DOMESTIC SH,WHITE/GRAY,Neutered,SMALL,A324730,07/29/2015,08/07/2015,9,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,10,28,2,0,3,13,3
CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,SMALL,A370666,04/07/2018,04/18/2018,11,STRAY,ADOPTION,HEALTHY,HEALTHY,7,20,2,0,5,13,3
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,A388059,06/07/2019,06/19/2019,12,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,11,3,0,3,13,0
CAT,DOMESTIC SH,ORG TABBY/WHITE,Spayed,SMALL,A400840,10/07/2020,01/30/2021,115,STRAY,ADOPTION,HEALTHY,HEALTHY,4,22,3,0,5,13,3
CAT,DOMESTIC LH,CALICO,Spayed,SMALL,A365244,12/02/2017,01/02/2018,31,TRANSFER,RETURN TO OWNER,HEALTHY,HEALTHY,9,11,3,0,6,8,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,A413791,10/21/2022,12/20/2022,60,CONFISCATE,ADOPTION,UNKNOWN,HEALTHY,1,21,2,3,2,13,3
CAT,DOMESTIC SH,BLUE CREAM,Spayed,SMALL,A413977,11/01/2022,12/24/2022,53,STRAY,ADOPTION,HEALTHY,HEALTHY,1,4,3,0,5,13,3
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,A337596,05/25/2016,07/23/2016,59,CONFISCATE,ADOPTION,TREATABLE/REHAB,HEALTHY,7,24,3,2,2,13,0
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A375644,08/29/2018,11/07/2018,70,STRAY,ADOPTION,UNKNOWN,HEALTHY,8,24,3,3,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A390000,07/30/2019,10/05/2019,67,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,4,6,2,2,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A395565,01/11/2020,01/25/2020,14,STRAY,ADOPTION,HEALTHY,HEALTHY,4,0,2,0,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A374024,06/14/2018,06/28/2018,14,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,1,3,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A375132,08/02/2018,08/24/2018,22,STRAY,ADOPTION,TREATABLE/REHAB,TREATABLE/REHAB,5,8,2,2,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A391325,09/12/2019,09/26/2019,14,STRAY,ADOPTION,HEALTHY,HEALTHY,4,1,2,0,5,13,3
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,A328680,05/06/2016,05/07/2016,1,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,8,0,3,0,3,8,3
CAT,DOMESTIC LH,ORANGE,Spayed,SMALL,A363942,11/08/2017,11/11/2017,3,STRAY,RETURN TO OWNER,TREATABLE/REHAB,TREATABLE/REHAB,-1,19,3,2,5,8,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A337123,05/17/2016,06/29/2016,43,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,1,3,0,3,13,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,A312716,10/14/2014,11/15/2014,32,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,15,3,2,5,13,0
CAT,DOMESTIC LH,BRN TABBY/WHITE,Male,SMALL,A334663,03/22/2016,04/07/2016,16,STRAY,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,10,8,1,1,5,8,3
CAT,DOMESTIC LH,BRN TABBY,Neutered,SMALL,A316121,01/23/2015,02/08/2015,16,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,11,6,2,0,3,8,3
CAT,DOMESTIC MH,BRN TABBY,Spayed,KITTN,A374035,06/14/2018,07/17/2018,33,STRAY,ADOPTION,HEALTHY,HEALTHY,5,6,3,0,5,11,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A365317,12/05/2017,01/05/2018,31,STRAY,ADOPTION,UNKNOWN,TREATABLE/REHAB,12,0,2,3,5,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A375421,08/16/2018,09/01/2018,16,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,8,2,0,3,13,0
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,A391261,09/10/2019,11/26/2019,77,STRAY,ADOPTION,HEALTHY,HEALTHY,4,16,2,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A331573,01/06/2016,01/21/2016,15,STRAY,ADOPTION,HEALTHY,HEALTHY,8,1,3,0,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A335424,04/09/2016,04/13/2016,4,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,1,2,0,5,13,3
CAT,SIAMESE/MIX,SEAL PT,Neutered,KITTN,A346405,12/17/2016,12/23/2016,6,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,7,23,2,0,3,34,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A352270,05/04/2017,05/09/2017,5,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,8,2,0,3,13,0
CAT,DOMESTIC LH,WHITE/BRN TABBY,Neutered,KITTN,A313510,11/06/2014,11/25/2014,19,STRAY,ADOPTION,HEALTHY,HEALTHY,9,27,2,0,5,8,0
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A360471,08/30/2017,09/12/2017,13,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,0,3,0,3,13,3
CAT,DOMESTIC MH,GRAY,Spayed,KITTN,A375893,09/07/2018,10/05/2018,28,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,14,3,0,3,11,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A389584,07/20/2019,08/22/2019,33,TRANSFER,ADOPTION,HEALTHY,HEALTHY,4,1,2,0,6,13,0
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,A367950,02/06/2018,02/06/2018,0,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,14,2,0,5,13,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A332513,01/28/2016,02/13/2016,16,STRAY,ADOPTION,HEALTHY,HEALTHY,8,0,3,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A392121,10/08/2019,10/12/2019,4,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,1,2,0,3,13,0
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,A393515,11/06/2019,11/09/2019,3,OWNER SURRENDER,ADOPTION,UNKNOWN,PENDING,4,15,2,3,3,13,0
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,A329421,11/03/2015,11/07/2015,4,STRAY,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,8,14,2,1,5,13,0
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,A338488,06/16/2016,06/25/2016,9,STRAY,ADOPTION,HEALTHY,HEALTHY,7,14,3,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A413415,09/26/2022,10/27/2022,31,STRAY,ADOPTION,UNKNOWN,HEALTHY,1,1,2,3,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A363852,11/03/2017,11/22/2017,19,STRAY,ADOPTION,HEALTHY,HEALTHY,6,0,3,0,5,13,3
CAT,DOMESTIC LH,GRAY/WHITE,Male,MED,A410395,03/17/2023,03/20/2023,3,STRAY,RETURN TO OWNER,UNTREATABLE,DEAD,-1,17,1,4,5,8,2
CAT,MUNCHKIN SH,GRAY TABBY,Neutered,SMALL,A300300,12/05/2013,01/07/2014,33,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,21,15,2,0,3,24,3
CAT,DOMESTIC SH,ORANGE/WHITE,Spayed,SMALL,A352609,05/11/2017,06/15/2017,35,STRAY,ADOPTION,HEALTHY,HEALTHY,7,20,3,0,5,13,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,A376251,09/21/2018,09/25/2018,4,QUARANTINE,RETURN TO OWNER,UNKNOWN,PENDING,-1,22,2,3,4,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A332459,01/27/2016,03/19/2016,52,STRAY,ADOPTION,HEALTHY,HEALTHY,13,1,2,0,5,13,3
CAT,SIAMESE,SEAL PT,Spayed,SMALL,A314687,12/06/2014,12/16/2014,10,STRAY,ADOPTION,HEALTHY,HEALTHY,10,23,3,0,5,31,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,A322468,05/28/2015,06/27/2015,30,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,21,2,2,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A384170,02/02/2019,02/06/2019,4,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/MANAGEABLE,-1,6,3,3,5,13,3
CAT,DOMESTIC MH,CALICO/WHITE,Spayed,KITTN,A351274,04/19/2017,05/24/2017,35,STRAY,ADOPTION,HEALTHY,HEALTHY,6,12,3,0,5,11,0
CAT,DOMESTIC MH,ORG TABBY,Neutered,SMALL,A366369,12/22/2017,12/26/2017,4,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/MANAGEABLE,14,21,2,3,5,11,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A361020,09/19/2017,11/09/2017,51,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,6,3,2,5,13,0
CAT,DOMESTIC SH,GRAY TABBY,Male,KITTN,A324873,08/04/2015,08/05/2015,1,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,8,15,1,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A393938,11/26/2019,12/17/2019,21,STRAY,ADOPTION,HEALTHY,HEALTHY,5,6,2,0,5,13,3
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,A418997,07/12/2023,08/05/2023,24,STRAY,ADOPTION,UNKNOWN,PENDING,0,11,3,3,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A390386,08/15/2019,09/11/2019,27,STRAY,ADOPTION,TREATABLE/REHAB,TREATABLE/REHAB,7,6,3,2,5,13,3
CAT,DOMESTIC MH,BLACK/WHITE,Spayed,KITTN,A312956,10/21/2014,12/14/2014,54,TRANSFER,ADOPTION,TREATABLE/REHAB,HEALTHY,9,1,3,2,6,11,0
CAT,DOMESTIC LH,BRN TABBY/WHITE,Neutered,SMALL,A340257,07/30/2016,08/26/2016,27,STRAY,ADOPTION,HEALTHY,HEALTHY,8,8,2,0,5,8,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A337594,05/25/2016,07/15/2016,51,CONFISCATE,ADOPTION,TREATABLE/REHAB,HEALTHY,8,6,3,2,2,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Female,SMALL,A354501,06/27/2017,06/28/2017,1,STRAY,RETURN TO OWNER,TREATABLE/REHAB,TREATABLE/REHAB,-1,1,0,2,5,13,3
CAT,DOMESTIC SH,BUFF/WHITE,Neutered,SMALL,A287737,08/15/2014,09/03/2014,19,STRAY,ADOPTION,HEALTHY,HEALTHY,11,10,2,0,5,13,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,A372599,05/16/2018,05/19/2018,3,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,21,2,0,3,13,0
CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,KITTN,A357015,08/17/2017,08/26/2017,9,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,5,3,0,3,13,0
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,A312447,10/03/2014,10/09/2014,6,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,0,3,0,5,8,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A366472,12/28/2017,01/06/2018,9,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,24,3,0,3,13,3
CAT,DOMESTIC MH,GRAY TABBY,Neutered,KITTN,A325008,08/08/2015,09/17/2015,40,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,15,2,2,5,11,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,A365351,12/07/2017,12/07/2017,0,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/MANAGEABLE,18,8,2,3,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A329256,10/27/2015,11/17/2015,21,STRAY,ADOPTION,HEALTHY,HEALTHY,10,6,3,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A390092,08/01/2019,08/16/2019,15,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,6,3,0,3,13,0
CAT,DOMESTIC LH,BRN TABBY,Neutered,SMALL,A330928,12/15/2015,01/06/2016,22,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,19,6,2,0,3,8,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A374426,07/03/2018,07/31/2018,28,STRAY,ADOPTION,HEALTHY,HEALTHY,5,0,3,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A361021,09/19/2017,11/09/2017,51,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,6,3,2,5,13,0
CAT,DOMESTIC MH,WHITE/GRAY,Neutered,SMALL,A387855,05/29/2019,06/08/2019,10,STRAY,ADOPTION,UNKNOWN,PENDING,5,28,2,3,5,11,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A383539,01/16/2019,02/08/2019,23,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,18,6,2,0,3,13,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,A313933,11/18/2014,12/10/2014,22,STRAY,ADOPTION,HEALTHY,HEALTHY,9,22,2,0,5,13,3
CAT,DOMESTIC SH,WHITE/BLACK,Neutered,SMALL,A349970,03/25/2017,04/18/2017,24,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,7,26,2,0,3,13,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A375918,09/08/2018,11/21/2018,74,STRAY,ADOPTION,HEALTHY,HEALTHY,5,0,2,0,5,13,3
CAT,DOMESTIC MH,BRN TABBY,Spayed,SMALL,A326090,08/16/2015,08/25/2015,9,QUARANTINE,RETURN TO OWNER,HEALTHY,HEALTHY,-1,6,3,0,4,11,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A311589,09/13/2014,11/12/2014,60,STRAY,ADOPTION,HEALTHY,HEALTHY,9,0,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,A377514,10/10/2018,10/19/2018,9,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,8,3,0,3,13,0
CAT,DOMESTIC SH,TORTIE,Female,SMALL,A326881,09/10/2015,09/11/2015,1,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,16,24,0,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Female,SMALL,A363633,10/23/2017,10/31/2017,8,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/REHAB,-1,6,0,3,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A412702,08/02/2022,09/10/2022,39,STRAY,ADOPTION,HEALTHY,HEALTHY,1,1,3,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,A367698,01/24/2018,02/03/2018,10,STRAY,ADOPTION,UNKNOWN,HEALTHY,7,8,2,3,5,13,3
